case_id,agent_type,persona_type,difficulty,v_i,judge_s_resolution,judge_s_completeness,judge_s_tone,s_answer_quality,s_grounding,grounding_order_id,grounding_status,grounding_amount,grounding_policy_claim,grounding_policy_condition,s_outcome,tool_f1,tool_arg_correctness,tool_result_usage,s_tool,used_tools,expected_tools,traj_flow_order,traj_no_loops,traj_no_redundancy,traj_identity_verified,s_trajectory,total_tokens,execution_seconds,s_efficiency,i_fatal,fatal_reasons,s_raw,s_agent,proxy_cost,net_value
CASE_001,Reflection,Polite,medium,2,5,3,5,85.0,100.0,True,,,True,,91.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,18490,161.71,23.6,0,,80.2,80.2,13.83,1.4657
CASE_002,Reflection,Polite,hard,3,4,5,5,87.5,100.0,True,,,True,,92.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,30418,,54.4,0,,87.1,87.1,21.29,2.4001
CASE_002,Reflection,Polite,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,30418,175.13,25.1,0,,85.0,85.0,21.29,2.3371
CASE_002,Reflection,Polite,hard,3,5,5,5,100.0,100.0,True,,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,30429,314.67,13.9,0,,82.8,82.8,21.3,2.271
CASE_003,Reflection,Polite,easy,1,3,4,5,67.5,100.0,True,,True,,,80.5,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,107643,145.34,26.1,0,,75.5,75.5,42.27,0.3323
CASE_004,Reflection,Polite,easy,1,1,2,5,27.5,100.0,True,,,,,56.5,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,88352,133.51,28.4,0,,63.9,63.9,33.28,0.3062
CASE_005,Reflection,Polite,easy,1,5,4,5,92.5,100.0,True,,,,,95.5,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,32899,45.04,84.1,0,,94.6,94.6,16.81,0.7779
CASE_006,Reflection,Polite,easy,1,1,2,5,27.5,100.0,True,True,,,,56.5,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,37934,52.13,72.7,0,,69.5,69.5,17.85,0.5165
CASE_007,Reflection,Polite,easy,1,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,107460,181.34,20.9,0,,61.3,61.3,52.23,0.0907
CASE_008,Reflection,Polite,easy,1,5,3,5,85.0,100.0,True,,,,,91.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,32915,44.57,85.0,0,,92.5,92.5,16.81,0.7569
CASE_009,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,54700,79.29,47.8,0,,89.6,89.6,21.32,0.6828
CASE_010,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,50173,71.67,52.9,0,,90.6,90.6,25.38,0.6522
CASE_011,Reflection,Polite,easy,1,2,2,4,35.0,100.0,,,,,,61.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,200857,318.22,11.9,0,,52.9,52.9,71.56,-0.1866
CASE_012,Reflection,Polite,easy,1,1,1,4,15.0,100.0,True,,,,,49.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,44011,65.3,58.0,0,,56.1,56.1,19.11,0.3699
CASE_013,Reflection,Polite,easy,1,2,4,5,55.0,100.0,True,True,True,,,73.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,225140,345.17,11.0,0,,58.7,58.7,76.58,-0.1788
CASE_014,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,207196,350.68,10.8,0,,72.2,72.2,72.87,-0.0067
CASE_015,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18496,,42.2,0,,88.4,88.4,13.83,0.7457
CASE_015,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18496,106.62,35.5,0,,87.1,87.1,13.83,0.7327
CASE_015,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18496,186.4,20.3,0,,84.1,84.1,13.83,0.7027
CASE_016,Reflection,Polite,easy,1,2,2,5,40.0,100.0,True,True,True,,,64.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,47887,63.71,59.5,0,,63.9,63.9,19.91,0.4399
CASE_017,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,164784,246.59,15.4,0,,73.1,73.1,59.09,0.1401
CASE_018,Reflection,Polite,easy,1,1,2,5,27.5,100.0,,,,,,56.5,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,223721,328.49,11.5,0,,50.5,50.5,76.29,-0.2579
CASE_019,Reflection,Polite,easy,1,2,4,5,55.0,100.0,,,,,,73.0,0.0,1.0,0.0,25.0,query_order,get_policy,True,True,True,True,100.0,215087,384.71,9.8,0,,53.5,53.5,74.5,-0.21
CASE_020,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,145878,244.56,15.5,0,,73.1,73.1,55.18,0.1792
CASE_021,Reflection,Polite,easy,1,1,4,5,42.5,50.0,True,,,,,45.5,0.0,1.0,1.0,50.0,apply_refund,get_policy,True,True,True,True,100.0,203776,293.51,12.9,1,unauthorized_refund_claim,45.3,40,72.16,-0.3216
CASE_022,Reflection,Polite,easy,1,3,3,5,60.0,100.0,True,,,,,76.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,207199,290.69,13.0,0,,60.6,60.6,72.87,-0.1227
CASE_023,Reflection,Polite,easy,1,3,3,5,60.0,100.0,,,True,,,76.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,205577,277.89,13.6,0,,60.7,60.7,72.54,-0.1184
CASE_024,Reflection,Polite,easy,1,1,1,3,10.0,100.0,True,,,,,46.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,110173,198.37,19.1,0,,46.8,46.8,52.8,-0.06
CASE_025,Reflection,Polite,easy,1,5,3,3,75.0,0.0,,False,,,,45.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,76035,132.73,28.5,0,,48.2,48.2,45.73,0.0247
CASE_026,Reflection,Polite,easy,1,4,5,4,82.5,50.0,True,False,,,,69.5,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,217247,315.09,12.0,0,,57.1,57.1,74.95,-0.1785
CASE_027,Reflection,Polite,easy,1,4,4,5,80.0,100.0,,,,,,88.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,201192,310.36,12.2,0,,66.4,66.4,71.63,-0.0523
CASE_028,Reflection,Polite,easy,1,2,2,4,35.0,100.0,True,True,True,,,61.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,70237,157.61,24.0,0,,55.3,55.3,44.53,0.1077
CASE_029,Reflection,Polite,easy,1,1,1,3,10.0,100.0,True,,True,,,46.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,63879,121.01,31.3,0,,49.3,49.3,43.22,0.0608
CASE_030,Reflection,Polite,easy,1,5,4,5,92.5,100.0,True,,True,,,95.5,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,68667,123.73,30.6,0,,73.9,73.9,39.21,0.3469
CASE_031,Reflection,Polite,easy,1,3,3,5,60.0,100.0,,True,,,,76.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,55684,83.48,45.4,0,,73.7,73.7,26.52,0.4718
CASE_032,Reflection,Polite,easy,1,1,2,5,27.5,100.0,True,,,,,56.5,0.5,1.0,1.0,75.0,cancel_order|query_order,get_policy|query_order,True,True,True,True,100.0,81802,130.12,29.1,0,,59.1,59.1,41.93,0.1717
CASE_033,Reflection,Polite,easy,1,1,2,4,22.5,100.0,True,True,,,,53.5,0.0,1.0,1.0,50.0,cancel_order|query_order,get_account_info,True,True,True,True,100.0,187781,285.17,13.3,0,,49.4,49.4,63.85,-0.1445
CASE_034,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,64413,118.79,31.9,0,,76.4,76.4,43.33,0.3307
CASE_035,Reflection,Polite,easy,1,2,1,2,17.5,100.0,,True,,,,50.5,0.0,1.0,1.0,50.0,,get_account_info,True,True,True,True,100.0,224225,355.29,10.7,0,,47.4,47.4,76.39,-0.2899
CASE_036,Reflection,Polite,easy,1,3,2,5,52.5,100.0,,,,,,71.5,0.0,1.0,1.0,50.0,,get_account_info,True,True,True,True,100.0,65512,97.02,39.0,0,,63.5,63.5,23.55,0.3995
CASE_037,Reflection,Polite,easy,1,2,4,5,55.0,100.0,True,True,,,,73.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,216227,319.33,11.9,0,,58.9,58.9,74.74,-0.1584
CASE_038,Reflection,Polite,easy,1,2,2,5,40.0,100.0,,True,,,,64.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,119016,171.62,22.1,0,,56.4,56.4,54.63,0.0177
CASE_039,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,203708,333.72,11.4,0,,72.3,72.3,72.15,0.0015
CASE_040,Reflection,Polite,easy,1,2,2,3,30.0,100.0,,,,,,58.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,203619,298.25,12.7,0,,51.5,51.5,72.13,-0.2063
CASE_041,Reflection,Polite,easy,1,3,3,5,60.0,100.0,True,True,,,,76.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,126125,248.15,15.3,0,,61.1,61.1,56.1,0.05
CASE_042,Reflection,Polite,easy,1,1,2,4,22.5,100.0,True,True,,,,53.5,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,94945,184.87,20.5,1,fabricated_refund_reason,50.9,40,49.64,-0.0964
CASE_043,Reflection,Polite,easy,1,2,2,4,35.0,100.0,True,,,,,61.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,137431,280.23,13.5,0,,53.2,53.2,58.44,-0.0524
CASE_044,Reflection,Polite,easy,1,2,2,4,35.0,100.0,True,True,True,,,61.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,132074,206.65,18.3,0,,54.2,54.2,57.33,-0.0313
CASE_045,Reflection,Polite,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,177923,271.37,14.0,0,,79.5,79.5,61.81,0.1769
CASE_046,Reflection,Polite,easy,1,2,4,3,45.0,100.0,,True,,,,67.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,97453,177.39,21.4,0,,57.8,57.8,50.16,0.0764
CASE_047,Reflection,Polite,easy,1,5,5,5,100.0,0.0,,False,,,,60.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,69240,128.47,29.5,0,,55.9,55.9,44.33,0.1157
CASE_048,Reflection,Polite,easy,1,1,1,5,20.0,100.0,True,True,,,,52.0,0.667,1.0,1.0,83.3,query_order,get_account_info|query_order,True,True,True,True,100.0,117487,190.5,19.9,0,,56.6,56.6,54.31,0.0229
CASE_049,Reflection,Polite,easy,1,1,2,4,22.5,100.0,,,,,,53.5,0.0,1.0,1.0,50.0,,get_account_info,True,True,True,True,100.0,85288,123.23,30.7,0,,52.9,52.9,32.65,0.2025
CASE_050,Reflection,Polite,easy,1,2,2,5,40.0,100.0,,,,,,64.0,0.0,1.0,0.0,25.0,query_order,get_policy,True,True,True,True,100.0,86857,116.64,32.5,0,,53.5,53.5,32.97,0.2053
CASE_051,Reflection,Polite,medium,2,3,3,5,60.0,100.0,True,True,,,,76.0,0.0,1.0,1.0,50.0,,query_order|track_shipping,True,True,True,True,100.0,94081,177.68,21.5,0,,62.3,62.3,49.47,0.7513
CASE_052,Reflection,Polite,medium,2,1,2,4,22.5,100.0,True,True,True,,,53.5,0.0,1.0,1.0,50.0,,query_order|track_shipping,True,True,True,True,100.0,120810,216.24,17.6,0,,50.3,50.3,50.0,0.506
CASE_053,Reflection,Polite,medium,2,5,3,5,85.0,100.0,True,,,,,91.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,38082,53.59,71.2,0,,89.7,89.7,17.88,1.6152
CASE_054,Reflection,Polite,medium,2,1,1,5,20.0,100.0,True,,,,,52.0,0.0,1.0,1.0,50.0,,query_order|track_shipping,True,True,True,True,100.0,63536,111.08,34.3,0,,52.9,52.9,43.15,0.6265
CASE_055,Reflection,Polite,medium,2,3,3,5,60.0,100.0,True,True,True,,,76.0,0.0,1.0,1.0,50.0,,query_order|track_shipping,True,True,True,True,100.0,63519,116.96,32.6,0,,64.5,64.5,43.14,0.8586
CASE_056,Reflection,Polite,medium,2,1,1,2,5.0,100.0,,,,,,43.0,0.0,1.0,0.0,25.0,query_order,get_policy,True,True,True,True,100.0,81520,151.36,25.2,0,,41.5,41.5,31.87,0.5113
CASE_057,Reflection,Polite,medium,2,3,4,5,67.5,100.0,True,True,True,,,80.5,0.0,1.0,1.0,50.0,,cancel_order|query_order,True,True,True,True,100.0,63605,117.98,32.3,0,,66.7,66.7,43.16,0.9024
CASE_058,Reflection,Polite,medium,2,2,2,5,40.0,50.0,True,False,,,,44.0,0.0,1.0,1.0,50.0,cancel_order|query_order,get_policy,True,True,True,True,100.0,47808,80.37,47.5,0,,51.5,51.5,29.89,0.7311
CASE_059,Reflection,Polite,medium,2,1,3,5,35.0,100.0,True,True,True,,,61.0,0.0,1.0,1.0,50.0,,query_order|track_shipping,True,True,True,True,100.0,226162,349.25,10.9,0,,52.7,52.7,76.79,0.2861
CASE_060,Reflection,Polite,medium,2,2,2,4,35.0,100.0,True,True,,,,61.0,0.0,1.0,1.0,50.0,,query_order|track_shipping,True,True,True,True,100.0,223647,358.52,10.6,0,,52.6,52.6,76.27,0.2893
CASE_061,Reflection,Polite,medium,2,1,2,4,22.5,100.0,True,True,True,,,53.5,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,109778,187.45,20.4,0,,57.5,57.5,52.71,0.6229
CASE_062,Reflection,Polite,medium,2,5,5,5,100.0,0.0,,,False,,,60.0,0.667,1.0,0.0,58.3,query_order,apply_refund|query_order,True,True,True,True,100.0,68481,91.11,41.9,0,,60.0,60.0,24.17,0.9583
CASE_063,Reflection,Polite,medium,2,2,3,5,47.5,100.0,True,,True,,,68.5,0.0,1.0,1.0,50.0,,apply_refund|query_order,True,True,True,True,100.0,57821,102.85,37.1,0,,61.7,61.7,41.96,0.8144
CASE_064,Reflection,Polite,medium,2,3,4,5,67.5,66.7,True,True,False,,,67.2,0.5,1.0,1.0,75.0,cancel_order|query_order,apply_refund|query_order,True,True,True,True,100.0,140527,203.57,18.7,0,,62.3,62.3,49.08,0.7552
CASE_065,Reflection,Polite,medium,2,1,2,3,17.5,100.0,True,True,,,,50.5,0.0,1.0,1.0,50.0,,apply_refund|query_order,True,True,True,True,100.0,224850,343.52,11.1,0,,47.5,47.5,76.52,0.1848
CASE_066,Reflection,Polite,medium,2,1,2,3,17.5,100.0,,True,,,,50.5,0.667,1.0,1.0,83.3,apply_refund,apply_refund|query_order,True,True,True,True,100.0,214634,331.07,11.5,0,,54.2,54.2,74.41,0.3399
CASE_067,Reflection,Polite,medium,2,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,56839,94.12,40.5,0,,66.8,66.8,26.76,1.0684
CASE_068,Reflection,Polite,medium,2,2,2,5,40.0,100.0,,True,,,,64.0,0.0,1.0,1.0,50.0,,apply_refund|query_order,True,True,True,True,100.0,211490,286.79,13.3,0,,54.7,54.7,73.76,0.3564
CASE_069,Reflection,Polite,medium,2,2,4,5,55.0,100.0,True,True,True,,,73.0,0.0,1.0,1.0,50.0,,apply_refund|query_order,True,True,True,True,100.0,135994,230.01,16.6,0,,59.8,59.8,58.14,0.6146
CASE_070,Reflection,Polite,medium,2,1,1,3,10.0,100.0,True,True,,,,46.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,97237,155.3,24.6,0,,54.6,54.6,40.12,0.6908
CASE_071,Reflection,Polite,medium,2,1,2,4,22.5,100.0,True,,,,,53.5,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,193511,273.37,14.0,0,,49.5,49.5,70.04,0.2896
CASE_072,Reflection,Polite,medium,2,5,5,5,100.0,100.0,,,,,,100.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,73963,132.78,28.7,0,,75.7,75.7,35.3,1.161
CASE_073,Reflection,Polite,medium,2,2,2,5,40.0,100.0,,,,,,64.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,48490,67.59,56.4,0,,63.3,63.3,20.03,1.0657
CASE_074,Reflection,Polite,medium,2,2,2,5,40.0,75.0,True,True,True,,,54.0,0.0,1.0,1.0,50.0,cancel_order,get_policy,True,True,True,True,100.0,216746,287.36,13.3,1,unauthorized_cancel_claim,49.7,40,74.85,0.0515
CASE_075,Reflection,Polite,easy,1,3,3,5,60.0,100.0,True,,,,,76.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18532,,42.1,0,,76.4,76.4,13.83,0.6257
CASE_075,Reflection,Polite,easy,1,3,3,5,60.0,100.0,True,,,,,76.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18532,106.65,35.5,0,,75.1,75.1,13.83,0.6127
CASE_075,Reflection,Polite,easy,1,2,2,5,40.0,100.0,True,,,,,64.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18532,183.8,20.6,0,,66.1,66.1,13.83,0.5227
CASE_076,Reflection,Polite,medium,2,5,5,5,100.0,100.0,,,,,,100.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,118610,194.84,19.6,0,,73.9,73.9,54.54,0.9326
CASE_077,Reflection,Polite,medium,2,2,2,4,35.0,100.0,True,,,,,61.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,111820,181.35,21.0,0,,54.7,54.7,53.14,0.5626
CASE_078,Reflection,Polite,medium,2,3,4,5,67.5,100.0,True,True,,,,80.5,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,79568,133.47,28.6,0,,66.0,66.0,46.46,0.8554
CASE_079,Reflection,Polite,medium,2,5,5,5,100.0,0.0,,False,,,,60.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,138211,201.13,19.0,0,,53.8,53.8,58.6,0.49
CASE_080,Reflection,Polite,medium,2,2,2,2,25.0,100.0,True,,,,,55.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,119434,199.35,19.1,0,,51.3,51.3,54.71,0.4789
CASE_081,Reflection,Polite,medium,2,2,2,4,35.0,100.0,True,True,,,,61.0,0.0,1.0,1.0,50.0,,get_account_info,True,True,True,True,100.0,133934,218.33,17.5,0,,54.0,54.0,57.71,0.5029
CASE_082,Reflection,Polite,medium,2,1,1,4,15.0,100.0,True,True,True,,,49.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,142354,206.5,18.5,0,,54.9,54.9,49.45,0.6035
CASE_083,Reflection,Polite,medium,2,3,2,2,37.5,100.0,,True,,,,62.5,0.0,1.0,1.0,50.0,,get_account_info,True,True,True,True,100.0,222033,303.1,12.6,0,,53.8,53.8,75.94,0.3166
CASE_084,Reflection,Polite,medium,2,5,5,3,90.0,100.0,True,True,,,,94.0,0.0,1.0,1.0,50.0,,get_account_info,True,True,True,True,100.0,241655,384.14,9.9,0,,69.0,69.0,80.0,0.58
CASE_085,Reflection,Polite,medium,2,2,4,5,55.0,100.0,True,True,,,,73.0,0.0,1.0,1.0,50.0,,get_account_info,True,True,True,True,100.0,224177,333.39,11.4,0,,58.8,58.8,76.38,0.4122
CASE_086,Reflection,Polite,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,88848,130.61,29.2,0,,82.5,82.5,33.38,1.3162
CASE_087,Reflection,Polite,medium,2,4,4,5,80.0,100.0,,,,,,88.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,136231,208.01,18.3,0,,67.7,67.7,48.19,0.8721
CASE_088,Reflection,Polite,medium,2,2,2,5,40.0,100.0,True,True,,,,64.0,0.5,1.0,1.0,75.0,cancel_order|query_order,get_policy|query_order,True,True,True,True,100.0,127592,187.55,20.3,0,,61.1,61.1,46.4,0.758
CASE_089,Reflection,Polite,medium,2,1,2,5,27.5,100.0,True,,,,,56.5,0.0,1.0,1.0,50.0,cancel_order|query_order,get_account_info,True,True,True,True,100.0,175696,243.28,15.7,0,,51.4,51.4,66.35,0.3645
CASE_090,Reflection,Polite,medium,2,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18510,,58.7,0,,91.7,91.7,13.83,1.6957
CASE_090,Reflection,Polite,medium,2,5,5,5,100.0,100.0,True,True,,True,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18518,106.19,35.9,0,,87.2,87.2,13.83,1.6057
CASE_090,Reflection,Polite,medium,2,2,2,5,40.0,100.0,True,True,,True,,64.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18508,156.85,24.3,0,,66.9,66.9,13.83,1.1997
CASE_091,Reflection,Polite,medium,2,2,2,5,40.0,50.0,True,False,,,,44.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,202102,304.25,12.5,0,,44.5,44.5,71.82,0.1718
CASE_092,Reflection,Polite,medium,2,2,2,3,30.0,66.7,True,True,False,,,44.7,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,130784,205.1,18.6,0,,46.1,46.1,57.06,0.3514
CASE_093,Reflection,Polite,medium,2,1,1,3,10.0,50.0,True,False,,,,26.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,98929,181.39,21.0,0,,37.2,37.2,50.47,0.2393
CASE_094,Reflection,Polite,medium,2,1,1,3,10.0,100.0,True,True,,,,46.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,140859,202.03,18.9,0,,46.8,46.8,59.14,0.3446
CASE_095,Reflection,Polite,medium,2,3,3,3,50.0,0.0,,False,,,,30.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,217986,357.65,10.7,0,,37.1,37.1,75.1,-0.009
CASE_096,Reflection,Polite,medium,2,3,5,5,75.0,100.0,,True,,,,85.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,211971,317.76,12.0,0,,64.9,64.9,73.86,0.5594
CASE_097,Reflection,Polite,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,77780,129.72,29.4,0,,75.9,75.9,31.09,1.2071
CASE_098,Reflection,Polite,medium,2,1,1,2,5.0,100.0,True,True,,,,43.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,108734,380.39,10.0,0,,43.5,43.5,52.5,0.345
CASE_099,Reflection,Polite,medium,2,2,2,3,30.0,100.0,True,,,,,58.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,97258,170.31,22.4,0,,53.5,53.5,50.12,0.5688
CASE_100,Reflection,Polite,medium,2,2,2,3,30.0,100.0,True,True,,,,58.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,147334,240.29,15.9,0,,52.2,52.2,60.48,0.4392
CASE_101,Reflection,Polite,hard,3,5,5,5,100.0,100.0,True,True,True,,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,56289,90.64,48.4,0,,89.7,89.7,26.65,2.4245
CASE_102,Reflection,Polite,hard,3,2,2,3,30.0,100.0,True,True,True,,,58.0,0.0,1.0,1.0,50.0,,cancel_order|query_order,True,True,True,True,100.0,58080,105.29,41.7,0,,57.3,57.3,42.02,1.2988
CASE_103,Reflection,Polite,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,18503,191.84,22.9,0,,63.2,63.2,13.83,1.7577
CASE_104,Reflection,Polite,hard,3,3,2,5,52.5,100.0,True,,,,,71.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,18450,190.78,23.0,0,,60.4,60.4,13.82,1.6738
CASE_105,Reflection,Polite,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,18505,191.61,22.9,0,,63.2,63.2,13.83,1.7577
CASE_106,Reflection,Polite,hard,3,3,2,4,47.5,100.0,True,True,,,,68.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,18498,191.61,22.9,0,,65.5,65.5,13.83,1.8267
CASE_107,Reflection,Polite,hard,3,5,3,5,85.0,100.0,True,True,,,,91.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,18465,190.07,23.1,0,,70.1,70.1,13.82,1.9648
CASE_108,Reflection,Polite,hard,3,3,3,4,55.0,100.0,True,,,,,73.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,18518,189.89,23.1,0,,71.1,71.1,13.83,1.9947
CASE_109,Reflection,Polite,hard,3,2,2,5,40.0,100.0,True,,,,,64.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,18479,189.14,23.2,0,,63.3,63.3,13.82,1.7608
CASE_110,Reflection,Polite,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,18485,189.13,23.2,0,,63.3,63.3,13.82,1.7608
CASE_111,Reflection,Polite,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,18487,189.63,23.1,0,,63.3,63.3,13.83,1.7607
CASE_112,Reflection,Polite,hard,3,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,18525,189.59,23.1,0,,63.3,63.3,13.83,1.7607
